URL,Title,Publication Date
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5403537/omgekomen-wagnerbaas-prigozhin-nu-aan-zet,Na zijn dood is Wagnerbaas Prigozjin aan zet: 'Hij weet heel veel',24 augustus 2023 13:06
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5403448/wagnerbaas-prigozjin-moskou-rusland-aan-boord-gecrasht-vliegtuig,"Prigozjin omgekomen bij vliegtuigcrash, meldt aan Wagner gelinkt Telegramkanaal",23 augustus 2023 21:44
https://www.rtlnieuws.nl/tags/organisaties/buitenlandse-organisaties/wagnergroep,N/A,N/A
https://www.rtlnieuws.nl/tags/organisaties/buitenlandse-organisaties,N/A,N/A
https://www.rtlnieuws.nl/tags/organisaties/buitenlandse-organisaties/witte-huis,N/A,N/A
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5407302/impeachment-onderzoek-president-biden-geld-familie,Republikeinen starten impeachment-onderzoek naar Biden: 'Lijkt op wraak',12 september 2023 19:32
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5401278/hunter-biden-onderzoek-belastingontduiking-speciale-aanklager,Zoon president Biden wordt onderzocht door speciale aanklager om belastingontduiking,11 augustus 2023 21:20
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5398488/hunter-biden-verenigde-staten-strafzaak-deal-aangepast,Zoon president Biden verklaart onschuldig te zijn in zaak om belastingontduiking,26 juli 2023 23:20
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5391734/hunter-biden-belasting-vuurwapen-belastingontduiking-verenigde,Zoon Biden ontloopt cel door 'gunstige deal' over belastingontduiking en wapenbezit,20 juni 2023 21:52
https://www.rtlnieuws.nl/nieuws/artikel/5202775/onderzoek-fraude-hunter-biden,Opnieuw bezorgt Hunter zijn vader Joe Biden problemen,12 december 2020 09:49
https://www.rtlnieuws.nl/tags/personen/joe-biden,N/A,N/A
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5410869/amerika-schrapt-oekraine-steunpakket-crisis-voorkomen,Steun voor Oekraïne blijkt poreus: VS schrapt hulp om crisis te voorkomen,2 oktober 2023 19:13
https://www.rtlnieuws.nl/tags/personen/chris-colijn,N/A,N/A
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5404338/wagner-blijft-actief-afrika-met-zonder-prigozjin,"Prigozjin dood, huurlingenleger Wagner ten onder: 'Maar Rusland blijft in Afrika'",28 augustus 2023 16:54
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5403437/rusland-poetin-prigozjin-vliegtuigongeluk,Jevgeni Prigozjin: van kok tot bruut leider huurlingenleger,23 augustus 2023 22:38
https://www.rtlnieuws.nl/tags/personen/vladimir-poetin,N/A,N/A
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5409017/andere-wereldleiders-te-negatief-over-poetin-vindt-erdogan,Erdogan vindt houding andere wereldleiders over Poetin te negatief,21 september 2023 21:42
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5407681/oorlog-oekraine-rusland-roemenie-aanvallen-havens-gevaar,Roemenen moeten dekking zoeken bij Russische drone-aanvallen,15 september 2023 09:24
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5397579/graandeal-rusland-oekraine-vn-hongersdood,Einde graandeal betekent honger voor miljoenen mensen: 'Velen kunnen sterven',21 juli 2023 20:07
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5396676/rusland-stopt-met-graandeal-tot-aan-voorwaarden-voldaan,Rusland stopt met graandeal tot aan voorwaarden is voldaan,17 juli 2023 13:03
https://www.rtlnieuws.nl/tags/onderwerpen/economie/landbouw/graan,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/economie/landbouw,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/economie,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/economie/vervoermiddel,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/economie/vervoermiddel/auto,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/economie/vervoermiddel/auto/sjoemeldiesel,N/A,N/A
https://www.rtlnieuws.nl/economie/beurs/artikel/5399121/volkswagen-sjoemeldiesel-rechter-tweedehands,Ook schadevergoeding voor koper tweedehands sjoemeldiesel,31 juli 2023 11:30
https://www.rtlnieuws.nl/economie/bedrijven/artikel/5241717/honderden-miljoenen-volkswagen-eigenaren-recht-op-claim,Honderden miljoenen schadevergoeding voor gedupeerde eigenaren sjoemeldiesels,14 juli 2021 10:41
https://www.rtlnieuws.nl/tags/personen/rtl-z,N/A,N/A
https://www.rtlnieuws.nl/economie/artikel/5410189/tienduizenden-euro-extra-lenen-extra-hypotheek-energielabel-b,Huis op het oog met energielabel A of B? Dan 10.000 extra lenen,28 september 2023 13:16
https://www.rtlnieuws.nl/economie/life/artikel/5342776/laag-energielabel-moeilijker-te-verkopen-minder-waard-minder,Huizen met een laag energielabel steeds moeilijker te verkopen,31 oktober 2022 06:15
https://www.rtlnieuws.nl/tags/personen/deborah-de-nies,N/A,N/A
https://www.rtlnieuws.nl/nieuws/artikel/5390416/zorgmedewerkers-verpleeghuizen-kwaliteit-zorg-onveilige-situaties-onderzoek,Zorgmedewerkers: 'Gevaarlijke situaties in verpleeghuizen door tekort personeel',15 juni 2023 06:30
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5373375/personeelstekort-zorg-en-welzijn-helder-tweede-kamer,"In 2032 tekort van meer dan 137.000 werknemers in zorg, ook met kabinetsmaatregelen",22 maart 2023 21:11
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5371979/staking-ziekenhuizen-personeel-ad-melkert-cao-lonen-roosters,Staking in bijna alle ziekenhuizen: alleen spoedeisende hulp open,16 maart 2023 04:55
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5367158/staking-ziekenhuizen-medewerkers-zorgpersoneel,"Half maart staking in tientallen ziekenhuizen, alleen spoedeisende zorg",21 februari 2023 09:44
https://www.rtlnieuws.nl/tags/onderwerpen/media/televisie/tv-programma/rtl-nieuws/link-bio,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/media/televisie/tv-programma/rtl-nieuws,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/media/televisie/tv-programma/rtl-nieuws/zondaginterview,N/A,N/A
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5410484/heroine-verslaving-vader-dochter-zondaginterview-woede-medelijden,"Als je vader heroïneverslaafd is: Djuna voelde woede en medelijden, maar óók trots",1 oktober 2023 08:33
https://www.rtlnieuws.nl/tags/personen/elise-spetter,N/A,N/A
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5410411/verdriet-rotterdam-fouad-l-erasmus-mc-dierenbeul-aboutaleb-politie,Groot verdriet in Rotterdam na fataal schietdrama: 'Stad in hart geraakt',29 september 2023 17:46
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5410362/fouad-l-verdachte-schietincidenten-rotterdam-drie-doden,"Posts verdachte Fouad L. doorspekt met haat, zo gedroeg hij zich online",29 september 2023 11:17
https://www.rtlnieuws.nl/tags/organisaties/nederlandse-overheidsinstanties/openbaar-ministerie,N/A,N/A
https://www.rtlnieuws.nl/tags/organisaties/nederlandse-overheidsinstanties,N/A,N/A
https://www.rtlnieuws.nl/tags/organisaties/nederlandse-overheidsinstanties/politie-nederland,N/A,N/A
https://www.rtlnieuws.nl/tags/organisaties/nederlandse-overheidsinstanties/politie-nederland/nationale-politie,N/A,N/A
https://www.rtlnieuws.nl/tags/organisaties/nederlandse-overheidsinstanties/politie-nederland/nationale-politie/team-openbare,N/A,N/A
https://www.rtlnieuws.nl/nieuws/artikel/5384387/politie-team-openbare-inlichtingen-tooi-contra-terrorisme-extremisme,De spionnen van de politie: vijf vragen en antwoorden over het TOOI,15 mei 2023 16:02
https://www.rtlnieuws.nl/tags/personen/koen-de-regt-roland-strijker,N/A,N/A
https://www.rtlnieuws.nl/nieuws/artikel/5384527/politie-team-openbare-orde-inlichtingen-tooi-wet-infiltratie,Politie wil privacy van onschuldige burgers vaker schenden,16 mei 2023 06:00
https://www.rtlnieuws.nl/nieuws/artikel/5383944/politie-inlichtingen-spionage-infiltratie-demonstratie-illegaal-openbare,Inlichtingendienst van politie bespioneert illegaal onschuldige burgers,15 mei 2023 16:01
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5372983/agent-politie-chat-extinction-rebellion-investico-a12-activisten,Agent 'Inge' las stiekem chatberichten Extinction Rebellion,21 maart 2023 09:14
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5368651/gebiedsverbod-klimaatactivisten-blokkade-a12-extinction-rebellion,Onterecht gebiedsverbod voor drie klimaatactivisten die opriepen tot blokkade A12,28 februari 2023 13:47
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5361771/extinction-rebellion-klimaatactivisme-actievoeren-blokkade-sieger,Actievoerders Extinction Rebellion thuis opgepakt na oproep om A12 te blokkeren,26 januari 2023 11:00
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5349426/a12-blokkade-extinction-rebellion-politie,150 demonstranten Extinction Rebellion aangehouden bij blokkade A12,26 november 2022 15:54
https://www.rtlnieuws.nl/tags/organisaties/natuur-milieuorganisaties/extinction-rebellion,N/A,N/A
https://www.rtlnieuws.nl/tags/organisaties/natuur-milieuorganisaties,N/A,N/A
https://www.rtlnieuws.nl/tags/organisaties/natuur-milieuorganisaties/staatsbosbeheer,N/A,N/A
https://www.rtlnieuws.nl/economie/artikel/5409593/strijd-om-kap-13000-bomen-we-moeten-nu-echt-ingrijpen,Strijd om kap 13.000 bomen: 'We moeten nu echt ingrijpen',25 september 2023 18:03
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5286668/actievoerders-autofabriek-nedcar-bos-bezet-overeenstemming,"Politie haalt actievoerders uit bomen Sterrebos, VDL meldt akkoord",8 februari 2022 08:24
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5266509/staatsbosbeheer-oostvaardersplassen-edelherten-herten-afschieten,Staatsbosbeheer moet 1400 herten afschieten in Oostvaardersplassen,11 november 2021 15:55
https://www.rtlnieuws.nl/nieuws/nederland/artikel/4162141/advies-oostvaardersplassen-aantal-grote-grazers-halveren-980,"Advies Oostvaardersplassen: aantal grote grazers halveren, 980 edelherten afschieten",25 april 2018 14:31
https://www.rtlnieuws.nl/nederland/boetes-voor-bedreigen-boswachters-oostvaardersplassen,Boetes voor bedreigen boswachters Oostvaardersplassen,19 april 2018 14:14
https://www.rtlnieuws.nl/nederland/grazers-oostvaardersplassen-krijgen-nog-even-extra-voer,Grazers Oostvaardersplassen krijgen nog even extra voer,19 april 2018 10:25
https://www.rtlnieuws.nl/nederland/actievoerders-breken-door-hek-bij-oostvaardersplassen-vijf-arrestaties,"Actievoerders breken door hek bij Oostvaardersplassen, vijf arrestaties",1 april 2018 12:19
https://www.rtlnieuws.nl/tags/onderwerpen/natuur-milieu/natuurgebied/oostvaardersplassen,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/natuur-milieu/natuurgebied,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/natuur-milieu,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/natuur-milieu/dieren,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/natuur-milieu/dieren/hond,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/natuur-milieu/dieren/hond/hulphond,N/A,N/A
https://www.rtlnieuws.nl/lifestyle/eigen-huis-tuin/artikel/5376447/wat-je-volgens-dierenarts-piet-over-assistentiehonden,Dit moet je volgens dierenarts Piet weten over assistentiehonden,12 april 2023 17:50
https://www.rtlnieuws.nl/tags/personen/tosca-walstock,N/A,N/A
https://www.rtlnieuws.nl/lifestyle/wonen/artikel/5382922/waarom-loopeenden-zo-nuttig-zijn-voor-je-tuin,Om deze redenen zijn loopeenden in je tuin ontzettend nuttig,24 september 2023 07:56
https://www.rtlnieuws.nl/lifestyle/eigen-huis-tuin/artikel/5373817/tips-bij-het-zaaien-van-gewassen-een-moestuin,Tips van Tom: let hier op bij het zaaien van gewassen in een moestuin,31 maart 2023 17:48
https://www.rtlnieuws.nl/lifestyle/eigen-huis-tuin/artikel/5167475/niks-missen-schrijf-je-voor-onze-wekelijkse-nieuwsbrief,Niks missen? Schrijf je in voor onze wekelijkse nieuwsbrief!,26 augustus 2021 20:50
https://www.rtlnieuws.nl/tags/personen/marijke-van-gemert,N/A,N/A
https://www.rtlnieuws.nl/lifestyle/eigen-huis-tuin/artikel/5181134/dit-kun-je-schoonmaken-met-baking-soda,Dit kun je allemaal schoonmaken met baking soda,2 oktober 2023 06:57
https://www.rtlnieuws.nl/lifestyle/eigenhuisentuin,N/A,N/A
https://www.rtlnieuws.nl/lifestyle/mode-verzorging/artikel/5344587/met-behulp-van-vaseline-vervliegt-je-parfum-minder-snel,Met deze truc vervliegt je parfum minder snel,29 september 2023 20:44
https://www.rtlnieuws.nl/tags/personen/nieke-kuperus,N/A,N/A
https://www.rtlnieuws.nl/lifestyle/wonen/artikel/5167378/dit-waarom-honden-hun-pootje-op-je-schoot-leggen,Dit betekent het dus als een hond z'n pootje op je legt,30 september 2023 19:57
https://www.rtlnieuws.nl/tags/personen/alieke-van-rijn,N/A,N/A
https://www.rtlnieuws.nl/lifestyle/wonen/artikel/5167240/de-5-meestgemaakte-fouten-het-interieur,Dit zijn de 5 meest gemaakte fouten in het interieur,19 september 2023 20:42
https://www.rtlnieuws.nl/tags/onderwerpen/mens-maatschappij/wonen,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/mens-maatschappij,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/mens-maatschappij/criminaliteit,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/mens-maatschappij/criminaliteit/misdrijf,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/mens-maatschappij/criminaliteit/misdrijf/mishandeling,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/mens-maatschappij/criminaliteit/misdrijf/mishandeling/kindermishandeling,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/mens-maatschappij/criminaliteit/misdrijf/mishandeling/kindermishandeling/meisje,N/A,N/A
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5405409/amerika-kindermishandeling-opvoeddeskundige-gearresteerd,Opvoeddeskundige in VS gearresteerd op verdenking van kindermishandeling,2 september 2023 10:57
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5341646/kinderdagverblijf-verenigde-staten-mississippi-eng-masker-scream,Peuterleidsters in VS vervolgd omdat ze kinderen lieten schrikken met eng masker,22 oktober 2022 09:52
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5168156/amerikaanse-politie-kind-hondenhok-slangen,"Amerikaanse politie vindt kind (1) in hondenhok, omringd door slangen",28 juni 2020 08:32
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5148111/frankie-dood-hond-gebeten-engeland-moeder-gevangenis-bull,"Frankie (9) doodgebeten door hond in Engeland, moeder moet cel in",9 juni 2020 21:42
https://www.rtlnieuws.nl/editienl/artikel/4803756/meldpunt-agressieve-honden-iedere-gemeente-bijtincident,Overheid wil meldpunt voor agressieve honden in iedere gemeente,5 augustus 2019 10:44
https://www.rtlnieuws.nl/nieuws/nederland/artikel/68156/agressieve-hond-valt-meisje-aan-lelystad,Agressieve hond valt meisje aan in Lelystad,31 mei 2017 13:22
https://www.rtlnieuws.nl/tags/locaties/nederland/flevoland/gemeente-lelystad/lelystad,N/A,N/A
https://www.rtlnieuws.nl/tags/locaties/nederland/flevoland/gemeente-lelystad,N/A,N/A
https://www.rtlnieuws.nl/tags/locaties/nederland/flevoland,N/A,N/A
https://www.rtlnieuws.nl/tags/locaties/nederland,N/A,N/A
https://www.rtlnieuws.nl/tags/locaties/nederland/noord-brabant,N/A,N/A
https://www.rtlnieuws.nl/tags/locaties/nederland/noord-brabant/gemeente-alphen-chaam,N/A,N/A
https://www.rtlnieuws.nl/tags/locaties/nederland/noord-brabant/gemeente-alphen-chaam/chaam,N/A,N/A
https://www.rtlnieuws.nl/tags/locaties/nederland/noord-brabant/gemeente-alphen-chaam/alphen-alphen-chaam,N/A,N/A
https://www.rtlnieuws.nl/tags/locaties/nederland/noord-brabant/gemeente-alphen-chaam/strijbeek,N/A,N/A
https://www.rtlnieuws.nl/tags/locaties/nederland/noord-brabant/gemeente-eindhoven,N/A,N/A
https://www.rtlnieuws.nl/tags/locaties/nederland/noord-brabant/gemeente-eindhoven/eindhoven,N/A,N/A
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5410050/vapen-nederland-tieme-ziek-longen-schade-slachtoffer-schadelijk-e,"In ziekenhuis na veelvuldig vapen, Tieme had ernstige longklachten",2 oktober 2023 06:56
https://www.rtlnieuws.nl/tags/personen/karlijn-houterman,N/A,N/A
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5406122/vapen-longen-ziekenhuis-tiktok-abbey-ziek-het-schadelijk,"18 jaar jong, maar longen al kapot door vapen: Nederlandse longartsen 'heel bezorgd'",6 september 2023 14:41
https://www.rtlnieuws.nl/nieuws/buitenland/artikel/5401814/vapen-sean-tobin-verenigde-staten-longen-gezondheid-mma-vechter,Elke dag vapen kost MMA-vechtsporter in VS deel van zijn long: 'Stop ermee',15 augustus 2023 15:39
https://www.rtlnieuws.nl/nieuws/politiek/artikel/5392730/smaakjesverbod-e-sigaretten-weer-uitgesteld-tabaksfabrikanten,Smaakjesverbod  e-sigaretten weer uitgesteld: tabaksfabrikanten krijgen meer tijd,26 juni 2023 14:59
https://www.rtlnieuws.nl/nieuws/politiek/artikel/5315779/roken-verbod-smaakjes-e-sigaret-longartsen-ministerie,"Verbod op smaakjes e-sigaret uitgesteld, longartsen maken zich zorgen",19 juni 2022 12:44
https://www.rtlnieuws.nl/tech/artikel/5309687/e-sigaret-vape-smaak-smaakstof-ongezond-vapen,RIVM wil verbod op meer smaakstoffen in e-sigaretten,19 mei 2022 13:39
https://www.rtlnieuws.nl/tags/personen/bright,N/A,N/A
https://www.rtlnieuws.nl/tech/artikel/4630926/bright-podcast,Luister de Bright Podcast,1 oktober 2022 00:00
https://www.rtlnieuws.nl/tags/onderwerpen/technologie/ict/internet/internetdienst/podcast,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/technologie/ict/internet/internetdienst,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/technologie/ict/internet,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/technologie/ict,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/technologie,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/technologie/cryptografie,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/technologie/cryptografie/cryptocurrency,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/technologie/cryptografie/cryptocurrency/bitcoin,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/technologie/cryptografie/cryptocurrency/bitcoin/blockchain,N/A,N/A
https://www.rtlnieuws.nl/tags/onderwerpen/technologie/cryptografie/cryptocurrency/bitcoin/blockchain/ethereum,N/A,N/A
https://www.rtlnieuws.nl/tech/artikel/5368142/cryptobeurs-binance-huobi-kucoin-russen-russische-banken,Cryptoplatforms laten Russen handelen: 'Sancties overtreden',25 februari 2023 19:13
https://www.rtlnieuws.nl/tech/artikel/5363124/cryptomunten-gestolen-hackers-noord-korea,"'Noord-Koreaanse hackers stalen 1,7 miljard aan cryptomunten in 2022'",1 februari 2023 18:50
https://www.rtlnieuws.nl/tech/artikel/37461/beveiligingsexperts-noord-korea-achter-wannacry-ransomware,Beveiligingsexperts: Noord-Korea achter Wannacry-ransomware,23 mei 2017 11:04
https://www.rtlnieuws.nl/tags/personen/daniel-verlaan,N/A,N/A
https://www.rtlnieuws.nl/nieuws/artikel/5407171/knvb-betaalt-cybercriminelen-losgeld-lockbit-ransomware-datalek,KNVB betaalt losgeld aan cybercriminelen voor niet-publiceren paspoorten Oranjespelers,12 september 2023 08:22
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5379102/knvb-lockbit-losgeld-miljoenen-paspoorten-contracten-oranje,Cybercriminelen eisen meer dan miljoen euro van KNVB na ransomware-aanval,19 april 2023 12:10
https://www.rtlnieuws.nl/nieuws/nederland/artikel/5378580/knvb-ransomware-cyberaanval-lockbit-vertrouwelijke-data-dark-web,Beruchte ransomwaregroep dreigt vertrouwelijke documenten KNVB te lekken,17 april 2023 12:39
https://www.rtlnieuws.nl/tech/artikel/5377820/knvb-doet-aangifte-bij-politie-na-cyberinbraak,KNVB doet aangifte bij politie na cyberinbraak,13 april 2023 10:16
https://www.rtlnieuws.nl/tech/artikel/5375013/datalek-usp-marktonderzoeker,Datalek bij onderzoeksbureaus: gegevens honderdduizenden mensen op straat,30 maart 2023 16:51
https://www.rtlnieuws.nl/tech/artikel/5374832/datalek-vodafoneziggo-gegevens-gelekt,Datalek bij VodafoneZiggo: gegevens 700.000 klanten op straat,29 maart 2023 18:57
https://www.rtlnieuws.nl/tech/artikel/5374558/nsnl-datalek-gegevens-privacy,NS waarschuwt 780.000 klanten voor mogelijk datalek,28 maart 2023 16:53
https://www.rtlnieuws.nl/tech/artikel/5374282/oplichting-nagemaakte-stem-ai-voice-ouderen-oplichter-bellen,Waakhond: pas op voor oplichters die stemmen van familieleden namaken,27 maart 2023 18:04
https://www.rtlnieuws.nl/tech/artikel/5373336/kunstmatige-intelligentie-ai-chatgpt-google-bard-midjourney-voice-cloning,"Hoe maak je een podcast over AI, mét AI?",22 maart 2023 17:14
https://www.rtlnieuws.nl/tech/artikel/5371663/gpt-4-chatgpt-openai-update,AI-model achter ChatGPT verbeterd: 'Creatiever en veiliger',14 maart 2023 20:46
https://www.rtlnieuws.nl/tech/artikel/5363217/chatgpt-plus-abonnement-chatbot,ChatGPT krijgt een abonnement: 'Werkt ook op drukke momenten',2 februari 2023 10:56
https://www.rtlnieuws.nl/tech/artikel/5363078/chatgpt-openai-kunstmatige-intelligentie-tekst-detecteren,Maker ChatGPT lanceert tool om AI-teksten te detecteren,1 februari 2023 15:11
https://www.rtlnieuws.nl/tech/artikel/5359109/chatgpt-kunstmatige-intelligentie-ai-chatbot-propaganda-hacken-malware-openai,Makers populaire chatbot bezorgd over propaganda en hackrisico's,13 januari 2023 12:02
https://www.rtlnieuws.nl/tech/artikel/5350772/kunstmatige-intelligentie-openai-chatgpt,Dit artikel is in 3 seconden door een AI geschreven,2 december 2022 14:26
https://www.rtlnieuws.nl/tags/onderwerpen/technologie/kunstmatige-intelligentie,N/A,N/A
